,Payload,Reliability,Season,Net,Fuel,LoadValue,TransmissionType
28,272.91658134221717,81.70434519774103,0,3,12.740017970510413,1355.5780308557855,automatic
29,262.61506250450384,84.7844310893863,0,3,14.201084174521256,1678.6660092161255,automatic
30,258.84713482377805,84.70602804844991,0,3,13.302980370990632,1518.7824274256438,manual
31,283.8362085404377,80.68705754247523,0,3,12.518543713154356,1252.5242447936857,manual
32,289.95192126811406,90.03650954033967,0,3,14.018948785523586,1051.946458033687,manual
33,267.73368730852434,77.27862915437309,0,3,12.484661847547311,1478.8255082045473,manual
34,294.5945288811469,79.27627888378939,0,3,11.932082062109316,946.3766667693218,manual
35,287.5348715641005,79.90983805686409,0,3,12.663683691186087,995.7218008109759,manual
36,288.3341175401804,81.49855657785477,0,3,12.424569510991974,1272.8442723065832,manual
37,228.98940327028302,78.34856367367459,0,3,11.590309075539196,1531.3159900744608,manual
38,276.5702958241948,84.76380944394867,0,3,12.669789652606505,1161.9404136663056,manual
39,283.7230687916371,76.67487085730028,0,3,11.50116721975461,1091.8958615844886,manual
40,260.94170747259784,79.30299307130377,0,3,13.260046463663242,1254.032407129905,automatic
41,286.33350701317033,82.1557570658358,0,3,13.341880999052934,758.4286634245947,automatic
42,290.2815587231728,83.70006000776834,0,3,12.427408541232404,997.7299454987104,automatic
43,282.93615869239363,84.5901392138306,0,3,13.612171930697565,747.9267409302083,manual
44,272.60838618472457,75.94207797155829,0,3,12.264377251054931,861.4485879290717,manual
45,240.9074851177025,80.93480746179445,0,3,13.33952842784685,1542.879983540768,automatic
46,280.1154776582186,83.63791603404401,0,3,13.336110000219591,1035.3028763805096,automatic
47,279.752714382126,83.16022777463637,0,3,11.656668191733573,1411.88672746553,manual
48,249.25753305068267,84.62798350101014,0,3,12.819156236923993,1591.8956903204505,manual
49,278.84713709105944,79.43533877063349,0,3,12.883187736172344,1311.8660133807675,manual
50,286.9788445328419,79.77490545142184,0,3,13.015321418494967,1404.6972992334531,manual
51,280.49681695855963,87.89557745724278,0,3,13.023230275494678,1402.1920198282605,manual
52,290.42662139688764,79.1690124295957,0,3,12.655932421933596,1233.647518734187,manual
53,270.72976554868285,85.5050037598377,0,3,13.601330404607044,978.8036177461798,manual
54,278.553182332292,89.09213201668922,0,3,13.200924041844203,1119.3552712281403,manual
55,294.55392350016837,77.12240114383782,0,3,13.970464699671838,785.6843253798075,automatic
56,272.30506903712296,77.89933599484526,0,3,14.009655032969908,852.847131740096,manual
57,258.5714561878349,88.79731078834412,0,3,12.497215427244404,1550.0907997587703,manual
58,265.6891078279353,77.20036136124821,0,3,13.214410515772974,1420.063745639954,automatic
59,272.04086545747225,77.92465512267422,0,3,12.107622323665565,1080.7265424189711,manual
60,278.38455269048677,79.83010116476,0,3,14.15947101987164,1247.1356880559429,automatic
61,276.4764907562937,85.43472692600517,0,3,14.035273568741374,856.0838586743973,automatic
62,284.38320394029364,81.25039757241902,0,3,11.974698538656304,1006.9476811888832,manual
63,274.9508894180604,85.62528990201577,0,3,12.754718044109335,1484.868970843829,automatic
64,268.7519966853732,81.84561863975442,0,3,14.277324128873445,892.2666801586722,automatic
65,231.99565655931642,81.22962817230386,0,3,12.20233279830651,1336.3916096912528,manual
66,286.0977431288775,82.12853829107452,0,3,12.971320184044918,898.1794827495314,manual
67,280.2995273112628,82.26217314848299,0,3,13.836034450260902,1040.8745685248518,automatic
68,276.7339449845849,77.84793411525366,0,3,13.634976698378098,1600.165463527701,manual
69,276.05319136950504,87.52278141927648,0,3,13.867860738795128,1031.6843770319217,manual
70,279.58032326539933,75.90143808524599,0,3,12.414005384160852,1049.0643380195029,automatic
71,275.86594379262556,85.83572946936151,0,3,13.323814451325767,1507.5246851319198,automatic
72,290.06531680400917,79.65402803265016,0,3,13.097060108828284,1039.1152444882982,automatic
73,250.952536353759,77.82889932444135,0,3,13.328763203534665,1091.3554336247623,manual
74,256.87312233829186,82.88874788348001,0,3,13.879169239881485,1535.1707449397206,manual
75,291.32690405110736,84.58366366505341,0,3,12.684168478169743,1137.939192546245,automatic
76,270.0488223251489,85.67797972456106,0,3,11.837010826007793,1543.0718741876208,manual
77,262.8589606046395,78.34092435511701,0,3,12.394159531414333,1050.6194193586664,automatic
78,279.4659491723703,78.89305469405205,0,3,13.717598471801965,1087.8808659090892,manual
79,254.97931267662318,81.31614390174171,0,3,13.958340229451478,1248.9635360300917,manual
80,278.4323237041037,84.46144975924396,0,3,13.82354103829164,1095.6831360512217,manual
81,292.3531881213724,86.65226297192741,0,3,14.134662744980288,1052.9689168800703,manual
82,271.1782703234104,86.03579183085417,0,3,13.54542290568893,1806.7955318224867,manual
83,280.81031883959105,84.16044640253304,0,3,13.568579806673267,1180.7068541762958,automatic
84,266.6784789870337,86.36342044338343,0,3,12.773626632889851,1238.378015115041,manual
85,264.81577198337425,80.87322147954745,0,3,12.811770255562092,1197.605535152446,automatic
86,259.2771377374766,86.68062614461643,0,3,14.276565733588846,1665.9350510973902,manual
87,282.40216081488836,82.60564556888156,0,3,13.676904088366644,1440.8099152323325,manual
88,277.1384848616217,80.22343165854026,0,3,14.227867761173705,1173.7797601186776,automatic
89,272.3802259131769,88.26121337468417,0,3,14.260007439862378,1364.820485422696,manual
90,269.5636512838012,83.67720439120609,0,3,12.573786600814154,1132.3332443359611,manual
91,246.38245083505103,85.35803674251108,0,3,12.83560152212641,1334.278696640265,automatic
92,259.8567392248553,82.07037782156516,0,3,13.712686421359127,940.4105070855662,manual
93,297.4538579247393,81.36855173752672,0,3,13.126060038916075,511.7478581522579,manual
94,242.05860350870503,80.15553741157088,0,3,12.647834046506047,1395.6116248700896,manual
95,282.1933299549028,81.2134171453382,0,3,12.401551139259903,1296.354964614359,manual
96,264.20304236079795,82.64534062882656,0,3,14.095537988637163,1110.3297842508182,automatic
97,255.66645719048202,81.73138221786805,0,3,12.399137713169539,867.0848432398352,manual
98,289.07996514740745,81.50510531365677,0,3,12.99192925382911,569.2959664242935,manual
99,291.18723947543657,82.16698165965529,0,3,13.572783021870984,1244.627344943775,manual
100,286.1278189021852,79.22231135512325,0,3,12.672025586066699,1186.9825296880526,automatic
101,269.45817716669416,76.00205857644823,0,3,13.835735848856842,1229.7497842375267,manual
102,280.02499361873475,86.39531172845459,0,3,14.51276152619772,1359.0614929220062,automatic
103,282.7471291680715,83.22248492432878,0,3,12.184972643821116,1273.8164982483854,automatic
104,287.72375855445785,87.68228990368347,0,3,13.323596838543821,1226.3062370463374,manual
105,255.19024350292025,78.40293096526918,0,3,13.196225957964694,812.9289353934367,automatic
106,266.24888901188757,81.3474602877031,0,3,12.374650786621805,1203.8983541361833,manual
107,233.8028982594497,81.84991544339886,0,3,12.94825002209358,1388.4744591295416,automatic
108,289.3874508627058,84.02299223995294,0,3,14.09902157729719,1465.050373230749,automatic
109,262.7162101397416,87.97327834403035,0,3,12.435619835575904,1575.0327209062611,automatic
110,276.80343505272407,80.46740497719239,0,3,13.232159705379846,1290.1801607555824,manual
111,244.77377551130627,82.50339534090935,0,3,13.184270291646914,1266.0700940843303,manual
112,275.6292207492896,78.36854625015116,0,3,12.474615434204216,1409.3173528750492,automatic
113,264.95222946054014,80.23733818022895,0,3,13.967620545051608,992.6918614063001,automatic
114,287.63033673975485,82.00570537488859,0,3,13.436702758854606,929.3208249553721,automatic
115,278.1623447785195,76.64587883810121,0,3,13.738260162445119,1066.9710687619843,manual
116,279.538873607323,86.16357383136776,0,3,13.478004795430312,686.1342556266795,automatic
117,283.96164798711203,81.73499840331101,0,3,13.684483020627606,1250.124811050013,manual
118,254.2226985125201,84.54009803984319,0,3,13.733958908610427,1204.7887324430171,automatic
119,261.8454859113858,84.00093287041894,0,3,13.765399748647491,1814.9578827548473,manual
120,295.407566886212,86.38102551442373,0,3,13.408143540612366,849.8685099242856,manual
121,278.1017598041014,84.23940487642501,0,3,13.452220169540494,836.8761211195358,automatic
122,268.61624146940443,84.24015873852166,0,3,14.309959726927312,1212.394522346837,manual
123,298.6260189017441,79.92078409345056,0,3,13.957196203620224,971.7237979860878,automatic
124,261.3561932200404,83.07275816532899,0,3,14.403528758876236,1540.4937207009834,manual
125,296.5194715543648,77.38905017571186,0,3,13.761676957787039,1413.112682256864,automatic
126,269.60074443417665,82.73413323246005,0,3,13.693431494841676,1500.0653625161058,manual
127,269.03597172077093,82.28709813846349,0,3,13.51722051867432,1243.2046028509724,manual
128,287.62317458078627,84.56902071008953,0,3,13.527528050983806,1205.259507159214,manual
129,277.3784144950331,82.98149791898031,0,3,12.69006036237344,1057.229566378922,manual
130,272.3785773581865,82.92358649627687,0,3,14.042486299820846,1207.829004287679,manual
131,273.42836548816,82.92234176282544,0,3,13.060739318121824,1266.7761231373463,automatic
132,284.83356760903706,75.50801114892013,0,3,12.932824692636876,721.0361215085129,automatic
133,272.30541048856384,77.10081252116885,0,3,14.056914022958994,1249.331092266575,manual
134,281.0595308016087,77.45572464728616,0,3,13.26166925174669,1215.6762100984656,manual
135,277.30563225236443,76.45649868266108,0,3,12.698828013962054,1126.7475591917494,manual
136,262.84908350432806,81.81161413774319,0,3,14.843221275237784,1553.6853001482332,manual
137,282.5797066050208,81.29957621413105,0,3,13.382742350335903,724.5407512075445,manual
138,286.31544075996163,74.2392334789335,0,3,13.032005811107632,1223.9524813255598,manual
139,290.5795372952887,76.81757657488635,0,3,13.944003012927814,1056.720050739748,manual
140,281.31216538239073,82.71865052060579,0,3,13.714769318457144,862.5488685980448,manual
141,250.7562100284209,83.60589753131329,0,3,12.561441249234226,1262.8594716074954,manual
142,283.82297711227534,78.24789182668654,0,3,14.821308348275693,914.2667022431613,manual
143,268.6200417255786,78.8796461240208,0,3,13.534581979467836,1211.717449971522,automatic
144,252.30418465551418,83.49494428606509,0,3,13.978096955613454,1447.2926546974697,manual
145,281.1992468109417,77.75535937373938,0,3,12.659014368902975,1133.0044094036516,manual
146,256.7874558787346,85.9359591683403,0,3,13.454482326163633,1459.1646707954621,manual
147,274.9725231478008,78.40932001750222,0,3,12.700953610166176,849.1586222932372,manual
148,277.43204423589907,82.6568578827896,0,3,13.385991638967983,830.5192534594393,manual
149,295.24797608019287,86.15340623560732,0,3,14.772878791463807,1391.2285332675501,automatic
150,272.4188841993528,84.6934969038071,0,3,13.437541413001142,780.7068109477091,manual
151,270.60089660615057,79.05060327914975,0,3,14.933815384524836,1152.050259160821,automatic
152,274.7893648599652,82.01394483312706,0,3,15.007643556965688,1254.396550151751,manual
153,273.03892342651267,84.38818332806241,0,3,13.721909198141805,1430.4182372315863,manual
154,268.97281555219473,83.09190768253711,0,3,14.409642994020635,927.1837755241368,manual
155,240.67131956009143,80.89766816622411,0,3,12.831856854280256,1510.9685078761163,manual
156,286.4711363178618,75.57700871215698,0,3,13.747337929284596,788.15025587454,manual
157,269.5663605559104,82.2699298282608,0,3,13.708215602149814,1329.6104608984128,manual
158,256.73355794629373,78.475799507927,0,3,15.017720468382704,1120.0680039845804,manual
159,274.1874310375794,82.32550617749209,0,3,14.646077146348386,1464.695576341375,manual
160,268.6215830341748,80.96173375301716,0,3,13.656546267206991,1001.3897475241955,automatic
161,276.0298121035669,81.2926829296832,0,3,13.786741249434185,1081.0557634709505,manual
162,291.38835140899613,82.59872722087427,0,3,14.597953539861278,1204.0189162921195,manual
163,253.71217787410686,77.68550939009262,0,3,12.312971526096584,1179.1084827614295,automatic
164,296.1950806759099,77.53333223786642,0,3,13.653041494680984,898.6974604404348,manual
165,271.14347579830263,81.82788386013493,0,3,12.586293153501527,1046.5647540904931,manual
166,289.48180171495136,81.38637806956548,0,3,15.321007024380686,910.6357211858372,automatic
167,270.2947742442069,80.24261163103083,0,3,13.513220083554506,1299.483507088326,manual
168,290.2743595484272,79.2720973965463,0,3,13.6178021927291,974.2209195691836,automatic
169,243.14755907989846,85.77371026395859,0,3,13.447424625969884,967.0263807975495,automatic
170,285.4255904096278,82.37180386960941,0,3,13.460165915576106,680.3507844369348,automatic
171,282.3981307411265,80.12726373850224,0,3,14.767860368308355,854.8781515656328,automatic
172,260.37889556357976,77.77977751552086,0,3,14.065962594317597,980.1672559126539,automatic
173,284.8832280530105,83.7574173853501,0,3,13.848510701781864,1206.021209219521,manual
174,272.9324119386379,80.30437220367094,0,3,14.392125755705171,1572.600996538557,manual
175,256.8686366535088,83.34368262373644,0,3,12.946605119103811,955.2446978223239,manual
176,279.723521934796,82.1833371356571,0,3,13.181071446074586,1153.440277277603,manual
177,294.27510254702565,85.04585767713176,0,3,13.318668359296904,1437.3693815096076,automatic
178,289.0873813624346,78.71501599321485,0,3,13.144484877282832,595.3054136529292,automatic
179,297.2487155388417,76.4395709578546,0,3,14.929582315811071,680.7728035685781,automatic
180,277.3298010528161,76.05578053413448,0,3,13.841633992648314,1213.1385697898484,manual
181,271.2639203754929,77.93454835011894,0,3,14.29594742468912,1361.3562908594818,manual
182,285.10490957304376,80.36544934966254,0,3,14.872306505983332,1291.7167894271856,manual
183,262.58208044325113,74.0594473528579,0,3,13.725829411085405,1332.603285899388,manual
184,282.81512176152785,78.09991193255674,0,3,12.640555404398587,1017.3498540187434,manual
185,299.7283376271733,79.57507903383792,0,3,14.832759943290634,1295.0464725808688,manual
186,290.0185152911477,78.72452544798304,0,3,13.838079363909946,1200.060748041488,manual
187,296.8427827188886,76.75211355392446,0,3,14.622629307963704,1086.2789672432482,manual
188,292.05941153461106,76.47775048500272,0,3,13.815726201127546,1299.0751054247685,automatic
189,287.2694986728413,79.7340768044823,0,3,12.794549481997242,926.2133550019416,manual
190,260.9918733158393,79.61062423450758,0,3,14.310082177144002,1415.6204507383757,automatic
191,288.6374097217455,73.92304229012227,0,3,13.282828307491314,961.6710820307062,automatic
192,262.736304468612,84.54333795508623,0,3,13.015740894162493,981.3332528583709,manual
193,273.505649554797,77.82132356521562,0,3,13.945286525868516,707.5182222495854,automatic
194,285.2802522846136,79.50249238149051,0,3,14.64012072922874,1156.4876933884555,automatic
195,263.8860832053469,82.83776995944869,0,3,14.838734932716294,1472.994166504652,manual
196,286.76574667525415,76.19237187397118,0,3,12.838465217001119,1001.3410731305476,manual
197,267.64857756137366,77.39016912991089,0,3,14.837700430487336,927.0369674325752,manual
198,299.0730304838577,78.78965456916262,0,3,14.877179797324159,1228.030968125969,manual
199,297.97171611509737,77.61303103453571,0,3,14.027356584661126,1297.142294151703,manual
200,281.13239838390064,81.15860616477373,0,3,13.464059232162228,892.2017487540926,manual
201,285.2220071928696,82.06225186449552,0,3,13.798740203288286,1371.5413800577555,manual
202,282.3350796800965,74.7308964634302,0,3,14.527248898260348,1079.758873281932,automatic
203,278.91376135465,80.0018085405537,0,3,12.915094077952855,1115.3045406929168,manual
204,292.0709461008163,81.72604631306068,0,3,14.828653782554793,1516.2668637321376,manual
205,283.1977684386713,81.49755368926739,0,3,12.644051631799538,1033.046000432891,automatic
206,270.1833387663574,83.75941135248148,0,3,13.748591060890606,1232.2734091003992,manual
207,279.64741755406504,80.8455971141588,0,3,14.034471026621572,1328.1737331301695,automatic
208,239.23672857408638,81.99266283263738,0,3,13.417589420401788,912.4374552911758,automatic
209,263.47024740786355,78.71630145399834,0,3,12.915847696050468,1145.4798176247716,manual
210,298.67899953813566,77.36591703329704,0,3,14.496577604801415,827.4277519806978,manual
211,268.5218009703159,81.9351373072692,0,3,12.16909863629391,947.0083193517708,automatic
212,273.1810784319041,83.46436469145165,0,3,14.41607621475557,801.0187974667851,manual
213,280.19132958495805,77.84350205331633,0,3,14.729557003899439,973.7216784899466,automatic
214,288.0780418152132,85.19021299050532,0,3,14.255086409924084,1247.1940390668722,manual
215,291.55785998370607,82.73677516497798,0,3,13.673095904701572,1256.0550098617955,manual
216,285.23750867562364,76.65122220562355,0,3,14.166808647848166,645.3681009060729,manual
217,292.52284666321015,75.83743689122389,0,3,14.135832768145773,931.9998377469192,manual
218,295.65871286720403,75.13530122387355,0,3,14.060013278247206,844.5158529012789,manual
219,270.18834619844444,79.12151230319327,0,3,15.23051390690325,1206.679776579516,manual
220,280.8105139915118,78.73125980794087,0,3,13.837042115155654,1155.4351975247075,manual
221,269.79541119180215,80.74059093917505,0,3,13.261279388869502,1250.85405273353,manual
222,268.51411790680197,73.53001764859006,0,3,13.958353537630826,1024.6229913365075,manual
223,278.56480746543195,74.91233101539767,0,3,13.564521632697932,656.0407307790163,automatic
224,287.01733322426037,82.31353073561614,0,3,13.418006675277836,1313.8709280231592,manual
225,290.5143040803552,82.577803701666,0,3,13.70385066440835,1467.335511243074,manual
226,299.1908843853734,78.12546229531804,0,3,13.66063088106418,976.9435869581015,automatic
227,285.59697019288484,81.01776673553898,0,3,14.238234334605849,950.9948406667963,manual
228,292.16909249669135,85.35403732977319,0,3,13.986146393880595,1181.5213665949261,automatic
229,289.77496890723546,84.63949704354395,0,3,13.772896143682349,1115.6152834025263,manual
230,277.3551191707775,77.37920770377681,0,3,14.67405029259035,1278.3957822293344,manual
231,261.7120813043551,75.53612097833214,0,3,15.103694102750664,1233.3693353050378,manual
232,294.74309024984865,73.7039611713131,0,3,13.68591852350262,690.1130595632453,manual
233,263.657509479571,84.66333008057316,0,3,15.300314249027135,1544.2977714485307,manual
234,264.8111905282969,73.69455723693156,0,3,12.762437655608649,1000.9645542890863,automatic
235,293.73504067478774,74.51618010810179,0,3,14.842027287476256,995.7593562972943,manual
236,256.04331341534055,74.3395128158739,0,3,13.858210984065385,538.4348347574673,manual
237,264.5739111660311,80.64371190134274,0,3,13.791243909350955,1339.5375475441074,automatic
238,276.28905097905573,77.6328014731061,0,3,14.628419923808973,781.2958332328712,manual
239,299.77409563979194,75.56887523859673,0,3,14.22504477733011,602.9690375469424,manual
240,257.50503359130244,81.19416277418631,0,3,14.29526704789643,1005.2425365226856,automatic
241,291.09867893350486,81.76781855149649,0,3,13.058988004660986,1530.4150209657018,manual
242,296.7861029962487,76.25674209487518,0,3,14.155216033902544,1025.251197008983,manual
243,274.4277913601034,83.93379767137523,0,3,15.237632299036038,977.9776852798225,manual
244,273.6888111337653,81.01387052921586,0,3,15.091498952610849,1224.6729785606226,manual
245,279.3984171385451,76.58067630052439,0,3,14.494502202551391,994.8797710361454,automatic
246,291.7804522086106,83.84062792007917,0,3,14.734825346599386,1081.421380253698,manual
247,286.9658461278309,81.69791691097991,0,3,14.512634455255382,1014.6946471756846,manual
248,287.7806362651148,79.79597242920207,0,3,12.990881525987215,1033.1242657349696,manual
249,287.0102330413423,82.39011350739624,0,3,14.011411166255064,917.6059395420843,manual
250,270.140786467498,83.25108273117523,0,3,14.766308448764224,1332.4529271579058,manual
251,286.3054528316296,75.63765516882201,0,3,14.767368634062414,1096.950642050656,manual
252,276.6783806274937,81.24001179277427,0,3,12.80600400490398,1029.361189095847,automatic
253,286.423307042883,78.59684546297376,0,3,13.728741257692802,1175.662092654867,manual
254,291.86156705575377,77.38844399605216,0,3,13.404049852738448,1056.638318657908,automatic
255,289.45404750633566,79.69859322459004,0,3,13.962602376659946,945.0269699591149,manual
256,281.58773682120295,78.73949012972531,0,3,14.28109578907901,1051.3958589377876,manual
257,250.91541876998522,83.91153828479717,0,3,13.601657722397348,1816.2415951352357,manual
258,267.29019886323465,79.49624175790406,0,3,15.208445373075989,1106.3962091314306,manual
259,291.7576726658407,77.38573501049308,0,3,14.70734498134553,674.2139512064538,automatic
260,288.72541703916716,80.64533330256953,0,3,13.33292784897612,934.8299463272502,automatic
261,251.44432046117456,80.55141462035627,0,3,13.435820693380178,845.0257697054182,automatic
262,284.97532946856575,79.12408687737415,0,3,13.304296058390849,1524.1643755602968,automatic
263,299.4058883861635,75.6830720807893,0,3,14.668660492054146,761.0378948959774,automatic
264,299.8908411747141,80.87764764883627,0,3,13.417013379965448,1207.033866931205,manual
265,265.4988875311093,77.62773447249765,0,3,13.939034884274832,1457.4948779450685,manual
266,271.7352134224476,81.78231168082584,0,3,14.41032110534756,1338.5798369712406,automatic
267,297.8347717638146,79.91653848468405,0,3,14.546624727937589,950.0771225020808,manual
268,268.8127014044332,77.75996708709178,0,3,13.505392757768053,677.7215381006758,manual
269,299.6685721664528,81.77812365736503,0,3,14.008379316656738,898.6639210220256,manual
270,288.8909608321812,83.09841197830684,0,3,13.17665981029547,1156.4205017932832,automatic
271,288.2040748906153,83.125917730742,0,3,13.871385569942767,1236.8496762317604,manual
272,282.3725658371609,78.1056258110058,0,3,13.792867211604936,1075.8137049474396,automatic
273,269.842753234714,82.29364001794916,0,3,13.758425105101631,1407.6672294358002,manual
274,295.22703074724194,83.47044854091031,0,3,13.794335413819216,1351.9287756852275,manual
275,268.8317643778267,80.0266653318306,0,3,13.954870647514525,1372.0947085843443,manual
276,277.5828811521505,73.38515835687767,0,3,14.200946357085769,1182.3319040178817,manual
277,272.3161501559093,77.9903868282366,0,3,13.682149535298706,869.4043706488852,manual
278,265.7495770494017,81.36450987132616,0,3,13.192907506199804,1152.9015773255464,manual
279,273.6587492933722,80.3288199771085,0,3,13.418013782214482,1006.8280140988084,manual
280,290.17099907564653,76.56689604853533,0,3,13.194400354847396,862.1661270286725,automatic
281,277.64968997082235,82.42326273961781,0,3,13.743357615246856,1429.9983679035297,manual
282,268.70046745131896,80.09838100952686,0,3,14.302272248994852,1161.8621601066016,automatic
283,263.0576632321563,84.39849477267282,0,3,14.625031187000095,1187.0468228028233,manual
284,276.09956707984145,74.0811682316012,0,3,13.29352355597947,863.4245330907738,manual
285,267.5121309117822,81.15532817360499,0,3,14.367791998323607,1071.8367256652136,automatic
286,275.89931865765675,77.5070956740876,0,3,14.621876056025627,1127.362599311735,manual
287,257.91565377745303,78.26263641894641,0,3,13.523881136672532,729.9216076061167,manual
288,262.93874642254275,75.12245355978328,0,3,14.410296855503606,1162.231497869848,automatic
289,287.56563502207854,84.80334562301613,0,3,13.015890808151825,1446.6710215412888,manual
290,264.2954648743314,77.60521468117743,0,3,13.497260168639224,1246.443844256499,manual
291,273.89098642448175,73.37931409519453,0,3,13.612589634358615,700.0542978721819,automatic
292,297.3993186275281,76.46138132897784,0,3,14.335781816471892,1139.5535958962569,automatic
293,287.14172605350626,80.19863142517683,0,3,13.575378751704125,1119.341599005978,manual
294,257.2667660660837,81.09332111149054,0,3,13.521467310544436,1134.9231551959647,automatic
295,269.6375734785695,77.64254238372109,0,3,14.237435147243971,1222.858101798469,manual
296,297.5717825754639,78.13249330909723,0,3,13.29951324398175,1263.7185347679329,manual
297,276.3121414412677,82.16847393225316,0,3,14.630308550995704,997.667017673113,manual
298,285.85312586147836,75.6303227070038,0,3,14.852553428979526,1219.3801108766706,automatic
299,253.6468377705273,81.19497450485379,0,3,14.730008507256136,1189.7359077127883,manual
300,267.88309424643785,78.46723830453213,0,3,12.66545364322523,1027.7492819797476,manual
301,292.5371465509324,79.20806956021232,0,3,13.785636223623776,873.624600491788,automatic
302,268.3673658572319,78.53734330191672,0,3,13.995985588193165,1203.1542408888736,automatic
303,261.1455918453817,84.38016632985202,0,3,13.42615542590013,918.3258746108794,manual
304,292.65302963930884,77.34701195020557,0,3,13.411802816019572,1139.6633241584532,manual
305,292.1844761003302,75.85369181983226,0,3,14.890886479397198,948.8850219888814,automatic
306,289.78501949912544,79.28768314842111,0,3,14.900273632298786,987.9066633118612,automatic
307,294.1777213680466,81.62642122139789,0,3,14.697203740656139,1043.8371097798063,manual
308,290.89959950651166,73.35891705455347,0,3,13.266948165747696,795.4535461584035,automatic
309,281.65027237717675,75.53534221859184,0,3,12.768272874933928,1390.3094464909632,manual
310,299.9395528044815,81.85123215470891,0,3,14.384579734389773,1134.5135114676068,automatic
311,254.37253810828582,80.82846344365463,0,3,14.056723199055073,1391.1534154438125,manual
312,274.15691549995154,81.05900424856047,0,3,15.092177300500346,1020.7567567111698,automatic
313,277.69194214538607,78.57945904431625,0,3,14.43318363668084,776.6098206098425,automatic
314,286.4940640686268,75.67687358614008,0,3,13.893918843716856,1245.2365572312328,manual
315,257.0068371667685,75.42703997961756,0,3,14.098827019697136,821.5420346442105,manual
316,268.04408138134085,76.71133230282047,0,3,14.892294218395607,1036.5914889857838,manual
317,299.8195201906997,81.44611145914675,0,3,14.021257057629844,1037.0433234095435,manual
318,288.33817073057213,78.16136608126557,0,3,14.639605823874016,972.6546904222828,manual
319,282.38947296800154,82.01571780222072,0,3,14.0123970183896,1142.0860567102004,automatic
320,285.66277563765505,78.42680944891971,0,3,14.748504202215187,938.4357899303792,manual
321,295.88607531908343,79.72729444811755,0,3,14.514426066876096,1269.2191749114074,automatic
322,260.3188229195449,78.29523689442978,0,3,14.471233273041092,1247.254527250364,automatic
323,295.8610595781048,77.01031196549803,0,3,14.004662780959125,910.5579767968968,automatic
324,274.8883671212741,80.08194809293387,0,3,13.22109098171447,1153.653501333195,manual
325,263.25111448945586,84.13993738842676,0,3,13.59906733213735,1265.0609808208765,automatic
326,273.50296475984595,78.24651411435343,0,3,13.794513391062464,838.9420367946436,manual
327,294.28280381110727,74.55180589346816,0,3,13.283553090735273,899.7012211184951,automatic
328,289.50098553615317,82.46390937164942,0,3,15.169327509084592,1122.787258615094,manual
329,282.940915522909,81.12654173512817,0,3,15.144480064432669,918.710975629681,automatic
330,284.1405237961636,77.12990139946623,0,3,14.360631990253859,1278.6327921120123,manual
331,289.57376401527404,72.69759430813073,0,3,14.874845461117024,907.5556163730137,manual
332,293.2309529907366,73.95425752054524,0,3,14.123536491961927,1306.7118836744482,automatic
